대표식품 코드,대표 식품명,관련현대병증,처방 (현대어)
100594,김치,이질,파
100594,김치,이질,파
100594,김치,이질,생강
100594,김치,발열,파
100594,김치,발열,파
100594,김치,두통,파
100594,김치,항문출혈,후박전
100594,김치,자궁 출혈,후박전
100594,김치,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100594,김치,감기초기,파
100594,김치,감기;두통,파
100594,김치,이질,생강
100594,김치,변비;소변량 감소;배뇨곤란,매실
100594,김치,병원성 미생물,마늘
100594,김치,혈뇨,강밀탕
100594,김치,후각 상실증,양폐산
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100594,김치,이질,파
100594,김치,이질,파
100594,김치,이질,생강
100594,김치,발열,파
100594,김치,발열,파
100594,김치,두통,파
100594,김치,항문출혈,후박전
100594,김치,자궁 출혈,후박전
100594,김치,이질,무
100594,김치,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100594,김치,감기초기,파
100594,김치,감기;두통,파
100594,김치,이질,생강
100594,김치,변비;소변량 감소;배뇨곤란,매실
100594,김치,변비;소변량 감소;배뇨곤란,미나리
100594,김치,병원성 미생물,마늘
100594,김치,혈뇨,강밀탕
100594,김치,질분비물,미나리
100594,김치,후각 상실증,양폐산
100594,김치,성기 부정 출혈,미나리
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100594,김치,이질,파
100594,김치,이질,파
100594,김치,이질,생강
100594,김치,발열,파
100594,김치,발열,파
100594,김치,두통,파
100594,김치,항문출혈,후박전
100594,김치,자궁 출혈,후박전
100594,김치,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100594,김치,감기초기,파
100594,김치,감기;두통,파
100594,김치,이질,생강
100594,김치,변비;소변량 감소;배뇨곤란,매실
100594,김치,병원성 미생물,마늘
100594,김치,혈뇨,강밀탕
100594,김치,후각 상실증,양폐산
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100594,김치,이질,파
100594,김치,이질,파
100594,김치,이질,생강
100594,김치,발열,파
100594,김치,발열,파
100594,김치,두통,파
100594,김치,항문출혈,후박전
100594,김치,자궁 출혈,후박전
100594,김치,후두염; 발성장애,배
100594,김치,후두염; 발성장애,배
100594,김치,이질,무
100594,김치,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100594,김치,감기초기,파
100594,김치,이질,생강
100594,김치,변비;소변량 감소;배뇨곤란,매실
100594,김치,혈뇨,강밀탕
100594,김치,후각 상실증,양폐산
100594,김치,전신쇠약;영양실조;저체중,잣
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100594,김치,이질,생강
100594,김치,발열,파
100594,김치,발열,파
100594,김치,두통,파
100594,김치,항문출혈,후박전
100594,김치,자궁 출혈,후박전
100594,김치,이질,무
100594,김치,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100594,김치,감기초기,파
100594,김치,감기;두통,파
100594,김치,이질,생강
100594,김치,변비;소변량 감소;배뇨곤란,매실
100594,김치,혈뇨,강밀탕
100594,김치,후각 상실증,양폐산
100594,김치,전신쇠약;영양실조;저체중,잣
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100594,김치,이질,파
100594,김치,이질,파
100594,김치,이질,생강
100594,김치,발열,파
100594,김치,발열,파
100594,김치,두통,파
100594,김치,항문출혈,후박전
100594,김치,자궁 출혈,후박전
100594,김치,이질,무
100594,김치,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100594,김치,감기초기,파
100594,김치,감기;두통,파
100594,김치,이질,생강
100594,김치,변비;소변량 감소;배뇨곤란,매실
100594,김치,변비;소변량 감소;배뇨곤란,미나리
100594,김치,병원성 미생물,마늘
100594,김치,혈뇨,강밀탕
100594,김치,질분비물,미나리
100594,김치,후각 상실증,양폐산
100594,김치,성기 부정 출혈,미나리
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100594,김치,이질,파
100594,김치,이질,파
100594,김치,이질,생강
100594,김치,발열,파
100594,김치,발열,파
100594,김치,두통,파
100594,김치,식욕부진,비전삼선고
100594,김치,항문출혈,후박전
100594,김치,자궁 출혈,후박전
100594,김치,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100594,김치,감기초기,파
100594,김치,감기;두통,파
100594,김치,이질,생강
100594,김치,변비;소변량 감소;배뇨곤란,매실
100594,김치,변비;소변량 감소;배뇨곤란,미나리
100594,김치,병원성 미생물,마늘
100594,김치,혈뇨,강밀탕
100594,김치,질분비물,미나리
100594,김치,후각 상실증,양폐산
100594,김치,성기 부정 출혈,미나리
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100594,김치,이질,파
100594,김치,이질,파
100594,김치,이질,생강
100594,김치,발열,파
100594,김치,발열,파
100594,김치,두통,파
100594,김치,항문출혈,후박전
100594,김치,자궁 출혈,후박전
100594,김치,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100594,김치,감기초기,파
100594,김치,감기;두통,파
100594,김치,이질,생강
100594,김치,변비;소변량 감소;배뇨곤란,매실
100594,김치,변비;소변량 감소;배뇨곤란,미나리
100594,김치,병원성 미생물,마늘
100594,김치,혈뇨,강밀탕
100594,김치,질분비물,미나리
100594,김치,후각 상실증,양폐산
100594,김치,성기 부정 출혈,미나리
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100594,김치,이질,파
100594,김치,이질,파
100594,김치,이질,생강
100594,김치,발열,파
100594,김치,발열,파
100594,김치,두통,파
100594,김치,항문출혈,후박전
100594,김치,자궁 출혈,후박전
100594,김치,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100594,김치,감기초기,파
100594,김치,감기;두통,파
100594,김치,이질,생강
100594,김치,변비;소변량 감소;배뇨곤란,매실
100594,김치,변비;소변량 감소;배뇨곤란,미나리
100594,김치,병원성 미생물,마늘
100594,김치,혈뇨,강밀탕
100594,김치,질분비물,미나리
100594,김치,후각 상실증,양폐산
100594,김치,성기 부정 출혈,미나리
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100594,김치,이질,파
100594,김치,이질,파
100594,김치,이질,생강
100594,김치,발열,파
100594,김치,발열,파
100594,김치,두통,파
100594,김치,항문출혈,후박전
100594,김치,자궁 출혈,후박전
100594,김치,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100594,김치,감기초기,파
100594,김치,감기;두통,파
100594,김치,이질,생강
100594,김치,변비;소변량 감소;배뇨곤란,매실
100594,김치,변비;소변량 감소;배뇨곤란,미나리
100594,김치,병원성 미생물,마늘
100594,김치,혈뇨,강밀탕
100594,김치,질분비물,미나리
100594,김치,후각 상실증,양폐산
100594,김치,성기 부정 출혈,미나리
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100594,김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100594,김치,이질,파
100594,김치,이질,파
100594,김치,이질,생강
100594,김치,발열,파
100594,김치,발열,파
100594,김치,두통,파
100594,김치,항문출혈,후박전
100597,김치냉면,기생충,참기름
100597,김치냉면,후두염; 발성장애,배
100597,김치냉면,후두염; 발성장애,배
100597,김치냉면,편마비;폐결핵;장내기생충질환;간질,도창법
100597,김치냉면,감기초기,파
100597,김치냉면,감기;두통,파
100597,김치냉면,병원성 미생물,마늘
100597,김치냉면,기생충,참기름
100597,김치냉면,전신쇠약;식욕부진;영양실조;저체중,돼지간
100597,김치냉면,색땀증,율초즙방
100597,김치냉면,농양,참기름
100597,김치냉면,농양,참기름
100597,김치냉면,등쪽 종기증,참기름
100597,김치냉면,요통,돼지콩팥
100597,김치냉면,전신쇠약;영양실조;저체중,잣
100597,김치냉면,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100597,김치냉면,이질,파
100597,김치냉면,이질,파
100597,김치냉면,발열,파
100597,김치냉면,발열,파
100597,김치냉면,두통,파
100597,김치냉면,후두염; 발성장애,배
100597,김치냉면,후두염; 발성장애,배
100597,김치냉면,전신쇠약;영양실조;저체중,잣
100597,김치냉면,식욕부진,비전삼선고
100597,김치냉면,후두염; 발성장애,배
100597,김치냉면,후두염; 발성장애,배
100597,김치냉면,전신쇠약;영양실조;저체중,잣
100597,김치냉면,식욕부진,비전삼선고
100597,김치냉면,기생충,참기름
100597,김치냉면,후두염; 발성장애,배
100597,김치냉면,후두염; 발성장애,배
100597,김치냉면,이질,달걀
100597,김치냉면,이질,달걀
100597,김치냉면,이질,달걀
100597,김치냉면,인두염,달걀
100597,김치냉면,이질,달걀
100597,김치냉면,이질,달걀
100597,김치냉면,이질,달걀
100597,김치냉면,기생충,참기름
100597,김치냉면,전신쇠약;식욕부진;영양실조;저체중,돼지간
100597,김치냉면,구역,산부추죽
100597,김치냉면,색땀증,율초즙방
100597,김치냉면,요통,돼지콩팥
100597,김치냉면,전신쇠약;영양실조;저체중,잣
100597,김치냉면,인두염,달걀
100597,김치냉면,식욕부진,비전삼선고
100597,김치냉면,후두염; 발성장애,배
100597,김치냉면,후두염; 발성장애,배
100597,김치냉면,감기초기,파
100597,김치냉면,감기;두통,파
100597,김치냉면,병원성 미생물,마늘
100597,김치냉면,전신쇠약;식욕부진;영양실조;저체중,돼지간
100597,김치냉면,색땀증,율초즙방
100597,김치냉면,요통,돼지콩팥
100597,김치냉면,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100597,김치냉면,이질,파
100597,김치냉면,이질,파
100597,김치냉면,발열,파
100597,김치냉면,발열,파
100597,김치냉면,두통,파
100597,김치냉면,식욕부진,비전삼선고
100599,김치밥,기생충,참기름
100599,김치밥,감기초기,파
100599,김치밥,감기;두통,파
100599,김치밥,설사,개간
100599,김치밥,변비;소변량 감소;배뇨곤란,쇠비름
100599,김치밥,병원성 미생물,마늘
100599,김치밥,기생충,참기름
100599,김치밥,설사,개간
100599,김치밥,농양,참기름
100599,김치밥,농양,참기름
100599,김치밥,등쪽 종기증,참기름
100599,김치밥,복통,개간
100599,김치밥,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100599,김치밥,이질,파
100599,김치밥,이질,파
100599,김치밥,이질,산부추
100599,김치밥,발열,파
100599,김치밥,발열,파
100599,김치밥,두통,파
100599,김치밥,감기초기,파
100599,김치밥,감기;두통,파
100599,김치밥,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100599,김치밥,이질,파
100599,김치밥,이질,파
100599,김치밥,발열,파
100599,김치밥,발열,파
100599,김치밥,두통,파
100599,김치밥,설사,개간
100599,김치밥,변비;소변량 감소;배뇨곤란,쇠비름
100599,김치밥,설사,개간
100599,김치밥,복통,개간
100599,김치밥,이질,파
100599,김치밥,이질,파
100599,김치밥,이질,산부추
100599,김치밥,감기초기,파
100599,김치밥,감기;두통,파
100599,김치밥,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100599,김치밥,이질,파
100599,김치밥,이질,파
100599,김치밥,발열,파
100599,김치밥,발열,파
100599,김치밥,두통,파
100600,김치소,자궁 출혈,후박전
100600,김치소,이질,무
100600,김치소,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100600,김치소,감기초기,파
100600,김치소,감기;두통,파
100600,김치소,이질,생강
100600,김치소,변비;소변량 감소;배뇨곤란,매실
100600,김치소,변비;소변량 감소;배뇨곤란,미나리
100600,김치소,병원성 미생물,마늘
100600,김치소,혈뇨,강밀탕
100600,김치소,질분비물,미나리
100600,김치소,후각 상실증,양폐산
100600,김치소,성기 부정 출혈,미나리
100600,김치소,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100600,김치소,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100600,김치소,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100600,김치소,이질,파
100600,김치소,이질,파
100600,김치소,이질,생강
100600,김치소,발열,파
100600,김치소,발열,파
100600,김치소,두통,파
100600,김치소,항문출혈,후박전
100600,김치소,변비;소변량 감소;배뇨곤란,미나리
100600,김치소,질분비물,미나리
100600,김치소,성기 부정 출혈,미나리
100601,김치쌈,병원성 미생물,마늘
100603,김치적,기생충,참기름
100603,김치적,이질,달걀
100603,김치적,이질,달걀
100603,김치적,이질,달걀
100603,김치적,편마비;폐결핵;장내기생충질환;간질,도창법
100603,김치적,감기초기,파
100603,김치적,감기;두통,파
100603,김치적,병원성 미생물,마늘
100603,김치적,인두염,달걀
100603,김치적,이질,달걀
100603,김치적,이질,달걀
100603,김치적,이질,달걀
100603,김치적,기생충,참기름
100603,김치적,구역,산부추죽
100603,김치적,농양,참기름
100603,김치적,농양,참기름
100603,김치적,등쪽 종기증,참기름
100603,김치적,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100603,김치적,이질,파
100603,김치적,이질,파
100603,김치적,발열,파
100603,김치적,발열,파
100603,김치적,인두염,달걀
100603,김치적,두통,파
100604,김치전,기생충,참기름
100604,김치전,이질,달걀
100604,김치전,이질,달걀
100604,김치전,이질,달걀
100604,김치전,인두염,달걀
100604,김치전,이질,달걀
100604,김치전,이질,달걀
100604,김치전,이질,달걀
100604,김치전,기생충,참기름
100604,김치전,구역,산부추죽
100604,김치전,인두염,달걀
100605,김치죽,감기초기,파
100605,김치죽,감기;두통,파
100605,김치죽,설사,개간
100605,김치죽,변비;소변량 감소;배뇨곤란,쇠비름
100605,김치죽,설사,개간
100605,김치죽,복통,개간
100605,김치죽,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100605,김치죽,이질,파
100605,김치죽,이질,파
100605,김치죽,이질,산부추
100605,김치죽,발열,파
100605,김치죽,발열,파
100605,김치죽,두통,파
100605,김치죽,설사,개간
100605,김치죽,변비;소변량 감소;배뇨곤란,쇠비름
100605,김치죽,설사,개간
100605,김치죽,복통,개간
100605,김치죽,이질,파
100605,김치죽,이질,파
100605,김치죽,이질,산부추
100607,김치찌개,기생충,참기름
100607,김치찌개,편마비;폐결핵;장내기생충질환;간질,도창법
100607,김치찌개,감기초기,파
100607,김치찌개,감기;두통,파
100607,김치찌개,기생충,참기름
100607,김치찌개,농양,참기름
100607,김치찌개,농양,참기름
100607,김치찌개,등쪽 종기증,참기름
100607,김치찌개,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100607,김치찌개,이질,파
100607,김치찌개,이질,파
100607,김치찌개,발열,파
100607,김치찌개,발열,파
100607,김치찌개,두통,파
100607,김치찌개,기생충,참기름
100607,김치찌개,감기초기,파
100607,김치찌개,감기;두통,파
100607,김치찌개,병원성 미생물,마늘
100607,김치찌개,기생충,참기름
100607,김치찌개,농양,참기름
100607,김치찌개,농양,참기름
100607,김치찌개,등쪽 종기증,참기름
100607,김치찌개,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100607,김치찌개,이질,파
100607,김치찌개,이질,파
100607,김치찌개,발열,파
100607,김치찌개,발열,파
100607,김치찌개,두통,파
100609,까치콩죽,설사,개간
100609,까치콩죽,변비;소변량 감소;배뇨곤란,쇠비름
100609,까치콩죽,천호흡,인삼
100609,까치콩죽,구역,산부추죽
100609,까치콩죽,전신쇠약;식욕부진,고본주
100609,까치콩죽,설사,개간
100609,까치콩죽,땀의 이상에 의한 질환,대추나무
100609,까치콩죽,변비,삼인죽
100609,까치콩죽,복통,개간
100609,까치콩죽,이질,파
100609,까치콩죽,이질,파
100609,까치콩죽,이질,산부추
100609,까치콩죽,어지럼증,보허음
100609,까치콩죽,식욕부진,비전삼선고
100609,까치콩죽,노화방지,연꽃씨죽
100610,깍두기,이질,무
100610,깍두기,감기초기,파
100610,깍두기,감기;두통,파
100610,깍두기,변비;소변량 감소;배뇨곤란,미나리
100610,깍두기,병원성 미생물,마늘
100610,깍두기,질분비물,미나리
100610,깍두기,성기 부정 출혈,미나리
100610,깍두기,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100610,깍두기,이질,파
100610,깍두기,이질,파
100610,깍두기,발열,파
100610,깍두기,발열,파
100610,깍두기,두통,파
100610,깍두기,이질,부추
100610,깍두기,이질,무
100610,깍두기,병원성 미생물,마늘
100610,깍두기,이질,부추
100610,깍두기,이질,부추
100610,깍두기,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),부추
100610,깍두기,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),부추
100610,깍두기,식욕부진,비전삼선고
100610,깍두기,자궁 출혈,후박전
100610,깍두기,이질,무
100610,깍두기,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100610,깍두기,감기초기,파
100610,깍두기,감기;두통,파
100610,깍두기,이질,생강
100610,깍두기,변비;소변량 감소;배뇨곤란,매실
100610,깍두기,병원성 미생물,마늘
100610,깍두기,혈뇨,강밀탕
100610,깍두기,후각 상실증,양폐산
100610,깍두기,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100610,깍두기,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100610,깍두기,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100610,깍두기,이질,파
100610,깍두기,이질,파
100610,깍두기,이질,생강
100610,깍두기,발열,파
100610,깍두기,발열,파
100610,깍두기,두통,파
100610,깍두기,항문출혈,후박전
100610,깍두기,자궁 출혈,후박전
100610,깍두기,이질,무
100610,깍두기,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100610,깍두기,감기초기,파
100610,깍두기,감기;두통,파
100610,깍두기,이질,생강
100610,깍두기,변비;소변량 감소;배뇨곤란,매실
100610,깍두기,병원성 미생물,마늘
100610,깍두기,혈뇨,강밀탕
100610,깍두기,후각 상실증,양폐산
100610,깍두기,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100610,깍두기,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100610,깍두기,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100610,깍두기,이질,파
100610,깍두기,이질,파
100610,깍두기,이질,생강
100610,깍두기,발열,파
100610,깍두기,발열,파
100610,깍두기,두통,파
100610,깍두기,항문출혈,후박전
100610,깍두기,이질,무
100610,깍두기,감기초기,파
100610,깍두기,감기;두통,파
100610,깍두기,변비;소변량 감소;배뇨곤란,미나리
100610,깍두기,병원성 미생물,마늘
100610,깍두기,질분비물,미나리
100610,깍두기,성기 부정 출혈,미나리
100610,깍두기,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100610,깍두기,이질,파
100610,깍두기,이질,파
100610,깍두기,발열,파
100610,깍두기,발열,파
100610,깍두기,두통,파
100610,깍두기,자궁 출혈,후박전
100610,깍두기,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100610,깍두기,감기초기,파
100610,깍두기,이질,생강
100610,깍두기,변비;소변량 감소;배뇨곤란,매실
100610,깍두기,혈뇨,강밀탕
100610,깍두기,후각 상실증,양폐산
100610,깍두기,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100610,깍두기,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100610,깍두기,이질,생강
100610,깍두기,발열,파
100610,깍두기,발열,파
100610,깍두기,두통,파
100610,깍두기,항문출혈,후박전
100610,깍두기,이질,무
100610,깍두기,변비;소변량 감소;배뇨곤란,미나리
100610,깍두기,질분비물,미나리
100610,깍두기,성기 부정 출혈,미나리
100610,깍두기,식욕부진,비전삼선고
100610,깍두기,자궁 출혈,후박전
100610,깍두기,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100610,깍두기,감기초기,파
100610,깍두기,감기;두통,파
100610,깍두기,이질,생강
100610,깍두기,변비;소변량 감소;배뇨곤란,매실
100610,깍두기,변비;소변량 감소;배뇨곤란,미나리
100610,깍두기,혈뇨,강밀탕
100610,깍두기,질분비물,미나리
100610,깍두기,후각 상실증,양폐산
100610,깍두기,성기 부정 출혈,미나리
100610,깍두기,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100610,깍두기,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100610,깍두기,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100610,깍두기,이질,파
100610,깍두기,이질,파
100610,깍두기,이질,생강
100610,깍두기,발열,파
100610,깍두기,발열,파
100610,깍두기,두통,파
100610,깍두기,항문출혈,후박전
100610,깍두기,자궁 출혈,후박전
100610,깍두기,이질,무
100610,깍두기,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100610,깍두기,감기초기,파
100610,깍두기,이질,생강
100610,깍두기,변비;소변량 감소;배뇨곤란,매실
100610,깍두기,병원성 미생물,마늘
100610,깍두기,혈뇨,강밀탕
100610,깍두기,후각 상실증,양폐산
